"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00076410","1948-04-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  144",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"  111",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  144",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,"  100",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  183",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,"  156",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  256",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  233",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  172",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  133",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  194",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,"  139",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   69",",,6,","    0",",,6",,,"  189",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    8",",,6,","    0",",,6",,,"  222",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  217",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  183",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"  111",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   56",",,6,","    0",",,6",,,"  111",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"   89",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  128",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,"  122",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-04-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,","    0",",,6",,,"  206",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  206",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  222",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"  172",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  122",",,6,","    0",",,6",,,"  172",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  100",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,6,","    0",",,6",,,"  194",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,"  161",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  457",",,6,","    0",",,6",,,"  161",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,"  144",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  194",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,"  144",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  284",",,6,","    0",",,6",,,"  144",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,"  117",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  167",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  256",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  283",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  311",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  300",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  300",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  447",",,6,","    0",",,6",,,"  267",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,"  133",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    5",",,6,","    0",",,6",,,"  178",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  206",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   71",",,6,","    0",",,6",,,"  217",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,"  167",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   76",",,6,","    0",",,6",,,"  256",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  189",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  200",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  194",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  200",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,"  178",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  267",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  165",",,6,","    0",",,6",,,"  233",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  161",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  250",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,"  189",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  250",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  211",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    3",",,6,","    0",",,6",,,"  200",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,"  183",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  244",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  267",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US",,,"    0",",,6",,,"  267",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  206",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  203",",,6,","    0",",,6",,,"  206",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-05-31","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  102",",,6,","    0",",,6",,,"  222",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  256",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  289",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   43",",,6,",,,,,"  250",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,"  150",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   61",",,6,",,,,,"  250",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   20",",,6,",,,,,"  244",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  239",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  114",",,6,",,,,,"  283",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   13",",,6,",,,,,"  272",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  267",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  194",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  244",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  283",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   28",",,6,",,,,,"  294",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  222",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    8",",,6,",,,,,"  261",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  256",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   28",",,6,",,,,,"  278",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  272",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  213",",,6,",,,,,"  272",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,"  144",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  244",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,"  239",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  239",",,6","  144",",,6",,,,,,,,,,,,,,,,,,,"  200",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  508",",,6,",,,,,"  272",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  228",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   66",",,6,",,,,,"  250",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  272",",,6","  133",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  261",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  178",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","T,,6,",,,,,"  272",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  339",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,"  328",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   69",",,6,",,,,,"  328",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  311",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  211",",,6,",,,,,"  311",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   10",",,6,",,,,,"  317",",,6","  222",",,6",,,,,,,,,,,,,,,,,,,"  283",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","T,,6,",,,,,"  344",",,6","  206",",,6",,,,,,,,,,,,,,,,,,,"  328",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-06-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  333",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  283",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  147",",,6,",,,,,"  289",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  250",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  261",",,6","  150",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  289",",,6","  156",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  322",",,6","  178",",,6",,,,,,,,,,,,,,,,,,,"  283",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  328",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  300",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   38",",,6,",,,,,"  317",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  217",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  261",",,6","  167",",,6",,,,,,,,,,,,,,,,,,,"  189",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  283",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,"  272",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  306",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  272",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  283",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  306",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  317",",,6","  161",",,6",,,,,,,,,,,,,,,,,,,"  300",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   46",",,6,",,,,,"  311",",,6","  222",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  244",",,6,",,,,,"  272",",,6","  206",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  278",",,6","  200",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  278",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   56",",,6,",,,,,"  256",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  317",",,6","  217",",,6",,,,,,,,,,,,,,,,,,,"  294",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  306",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  283",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  300",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  278",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  317",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  283",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  328",",,6","  217",",,6",,,,,,,,,,,,,,,,,,,"  294",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  112",",,6,",,,,,"  300",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  261",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  278",",,6","  194",",,6",,,,,,,,,,,,,,,,,,,"  256",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  283",",,6","  139",",,6",,,,,,,,,,,,,,,,,,,"  233",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  306",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,"  283",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   10",",,6,",,,,,"  294",",,6","  217",",,6",,,,,,,,,,,,,,,,,,,"  244",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  311",",,6","  222",",,6",,,,,,,,,,,,,,,,,,,"  267",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  317",",,6","  183",",,6",,,,,,,,,,,,,,,,,,,"  294",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0","P,,6,",,,,,"  328",",,6","  189",",,6",,,,,,,,,,,,,,,,,,,"  289",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-07-31","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   33",",,6,",,,,,"  294",",,6","  211",",,6",,,,,,,,,,,,,,,,,,,"  211",",,6,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-08-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  353",",,0,","    0",",,0","    0",",,0","  217",",,0","  200",",,0",,,,,,,,,,,,,,,,,,,"  200",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-08-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   15",",,0,1700","    0",",,0","    0",",,0","  294",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,"  267",",,0,1700",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-08-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   56",",,0,1700","    0",",,0","    0",",,0","  289",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,"  206",",,0,1700",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-08-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  114",",,0,1700","    0",",,0","    0",",,0","  211",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,"  194",",,0,1700",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-08-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   10",",,0,1700","    0",",,0","    0",",,0","  261",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,"  222",",,0,1700",,,,,,,,,,,,,,,,,,,,
"USC00076410","1948-08-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,1700","    0",",,0","    0",",,0","  250",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  233",",,0,1700",,,,,,,,,,,,,,,,,,,,
